town,flat_type,street_name,flat_model,resale_price
BUKIT BATOK,4 ROOM,BT BATOK WEST AVE 8,Model A,70000.0
BUKIT BATOK,4 ROOM,BT BATOK WEST AVE 6,Model A,88000.0
BUKIT BATOK,4 ROOM,BT BATOK ST 21,Model A,88500.0
BUKIT BATOK,4 ROOM,BT BATOK ST 21,Model A,88500.0
BUKIT BATOK,4 ROOM,BT BATOK ST 21,Model A,88500.0
BUKIT BATOK,4 ROOM,HILLVIEW AVE,New Generation,64000.0
BUKIT BATOK,4 ROOM,BT BATOK WEST AVE 6,New Generation,72000.0
BUKIT BATOK,4 ROOM,BT BATOK WEST AVE 8,New Generation,52000.0
BUKIT BATOK,4 ROOM,BT BATOK CTRL,New Generation,70000.0
BUKIT BATOK,4 ROOM,BT BATOK CTRL,New Generation,71000.0
BUKIT BATOK,4 ROOM,BT BATOK CTRL,New Generation,70000.0
BUKIT BATOK,4 ROOM,BT BATOK CTRL,New Generation,71600.0
BUKIT BATOK,4 ROOM,BT BATOK ST 31,New Generation,70000.0
BUKIT BATOK,4 ROOM,BT BATOK ST 31,New Generation,71600.0
BUKIT BATOK,5 ROOM,BT BATOK ST 21,Improved,128000.0
BUKIT BATOK,5 ROOM,BT BATOK ST 21,Improved,80000.0
BUKIT BATOK,5 ROOM,BT BATOK WEST AVE 6,Model A,130000.0
BUKIT BATOK,5 ROOM,BT BATOK WEST AVE 6,Model A,173800.0
BUKIT BATOK,5 ROOM,BT BATOK WEST AVE 6,Model A,117000.0
BUKIT BATOK,5 ROOM,BT BATOK WEST AVE 6,Model A,163000.0
BUKIT BATOK,5 ROOM,BT BATOK CTRL,Model A,127000.0
BUKIT BATOK,5 ROOM,BT BATOK CTRL,Model A,156000.0
BUKIT BATOK,EXECUTIVE,BT BATOK EAST AVE 3,Apartment,182000.0
BUKIT BATOK,EXECUTIVE,BT BATOK EAST AVE 3,Apartment,183000.0
BUKIT BATOK,EXECUTIVE,BT BATOK EAST AVE 3,Apartment,210000.0
BUKIT BATOK,EXECUTIVE,BT BATOK EAST AVE 3,Apartment,180000.0
BUKIT BATOK,EXECUTIVE,BT BATOK ST 21,Apartment,161200.0
BUKIT BATOK,EXECUTIVE,BT BATOK CTRL,Apartment,196000.0
BUKIT BATOK,EXECUTIVE,BT BATOK CTRL,Apartment,196000.0
BUKIT BATOK,EXECUTIVE,BT BATOK ST 11,Apartment,188000.0
BUKIT BATOK,EXECUTIVE,BT BATOK ST 11,Apartment,188000.0
BUKIT BATOK,EXECUTIVE,BT BATOK EAST AVE 3,Maisonette,160000.0
BUKIT BATOK,EXECUTIVE,BT BATOK EAST AVE 3,Maisonette,160000.0
BUKIT BATOK,EXECUTIVE,BT BATOK EAST AVE 3,Maisonette,160000.0
BUKIT BATOK,EXECUTIVE,BT BATOK ST 21,Maisonette,195000.0
BUKIT BATOK,EXECUTIVE,BT BATOK ST 21,Maisonette,156000.0
BUKIT BATOK,EXECUTIVE,BT BATOK CTRL,Maisonette,160000.0
BUKIT BATOK,EXECUTIVE,BT BATOK ST 11,Maisonette,160000.0
BUKIT MERAH,1 ROOM,TAMAN HO SWEE,Improved,7300.0
BUKIT MERAH,1 ROOM,TAMAN HO SWEE,Improved,7300.0
BUKIT MERAH,1 ROOM,TAMAN HO SWEE,Improved,9000.0
BUKIT MERAH,1 ROOM,TELOK BLANGAH CRES,Improved,9500.0
BUKIT MERAH,1 ROOM,TELOK BLANGAH CRES,Improved,7300.0
BUKIT MERAH,2 ROOM,BEO CRES,Standard,23000.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH DR,Improved,40000.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH DR,Improved,48000.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH DR,Improved,45000.0
BUKIT MERAH,3 ROOM,DEPOT RD,Improved,50000.0
BUKIT MERAH,3 ROOM,DEPOT RD,Improved,43500.0
BUKIT MERAH,3 ROOM,DEPOT RD,Improved,49500.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH RISE,Improved,45500.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH RISE,Improved,45500.0
BUKIT MERAH,3 ROOM,JLN BT MERAH,Improved,40000.0
BUKIT MERAH,3 ROOM,JLN BT MERAH,Improved,44000.0
BUKIT MERAH,3 ROOM,JLN BT MERAH,Improved,45000.0
BUKIT MERAH,3 ROOM,HENDERSON RD,Improved,40000.0
BUKIT MERAH,3 ROOM,HENDERSON RD,Improved,40000.0
BUKIT MERAH,3 ROOM,HENDERSON RD,Improved,48000.0
BUKIT MERAH,3 ROOM,INDUS RD,Improved,45500.0
BUKIT MERAH,3 ROOM,INDUS RD,Improved,48000.0
BUKIT MERAH,3 ROOM,BT MERAH VIEW,Improved,48000.0
BUKIT MERAH,3 ROOM,BT MERAH VIEW,Improved,52000.0
BUKIT MERAH,3 ROOM,BT MERAH VIEW,Improved,51000.0
BUKIT MERAH,3 ROOM,BT MERAH VIEW,Improved,45000.0
BUKIT MERAH,3 ROOM,BT MERAH VIEW,Improved,32500.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH CRES,Improved,58000.0
BUKIT MERAH,3 ROOM,HENDERSON CRES,Improved,42300.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH CRES,Improved,45500.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH CRES,Improved,53500.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH CRES,Improved,40000.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH CRES,Improved,45000.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH CRES,Improved,43500.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH CRES,Improved,51000.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH CRES,Improved,45000.0
BUKIT MERAH,3 ROOM,JLN BT MERAH,Improved,45500.0
BUKIT MERAH,3 ROOM,JLN BT MERAH,Improved,44000.0
BUKIT MERAH,3 ROOM,JLN BT MERAH,Model A,83500.0
BUKIT MERAH,3 ROOM,BT PURMEI RD,Model A,84000.0
BUKIT MERAH,3 ROOM,BT PURMEI RD,Model A,80000.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH HTS,New Generation,61000.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH HTS,New Generation,61000.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH HTS,New Generation,60000.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH HTS,New Generation,48000.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH DR,New Generation,60000.0
BUKIT MERAH,3 ROOM,TELOK BLANGAH DR,New Generation,61000.0
BUKIT MERAH,3 ROOM,JLN BT MERAH,New Generation,60000.0
BUKIT MERAH,3 ROOM,EVERTON PK,New Generation,70000.0
BUKIT MERAH,3 ROOM,EVERTON PK,New Generation,57000.0
BUKIT MERAH,3 ROOM,JLN BT MERAH,New Generation,67900.0
BUKIT MERAH,3 ROOM,KG BAHRU HILL,Standard,50000.0
BUKIT MERAH,3 ROOM,REDHILL CL,Standard,24000.0
BUKIT MERAH,3 ROOM,REDHILL CL,Standard,24000.0
BUKIT MERAH,3 ROOM,REDHILL CL,Standard,24000.0
BUKIT MERAH,3 ROOM,JLN BT MERAH,Standard,25000.0
BUKIT MERAH,3 ROOM,HOY FATT RD,Standard,32000.0
BUKIT MERAH,3 ROOM,HAVELOCK RD,Standard,23000.0
BUKIT MERAH,3 ROOM,HAVELOCK RD,Standard,35000.0
BUKIT MERAH,3 ROOM,TAMAN HO SWEE,Standard,32000.0
BUKIT MERAH,3 ROOM,JLN KLINIK,Standard,25000.0
BUKIT MERAH,3 ROOM,JLN KLINIK,Standard,25000.0
BUKIT MERAH,3 ROOM,JLN KLINIK,Standard,22000.0
BUKIT MERAH,3 ROOM,HAVELOCK RD,Standard,26000.0
BUKIT MERAH,3 ROOM,HAVELOCK RD,Standard,26500.0
BUKIT MERAH,3 ROOM,JLN RUMAH TINGGI,Standard,25000.0
BUKIT MERAH,3 ROOM,BEO CRES,Standard,31000.0
BUKIT MERAH,3 ROOM,BEO CRES,Standard,32000.0
BUKIT MERAH,3 ROOM,JLN BT HO SWEE,Standard,27000.0
BUKIT MERAH,3 ROOM,KIM CHENG ST,Standard,40000.0
BUKIT MERAH,3 ROOM,MOH GUAN TER,Standard,51000.0
BUKIT MERAH,4 ROOM,TELOK BLANGAH WAY,Improved,101000.0
BUKIT MERAH,4 ROOM,KIM TIAN RD,Improved,95000.0
BUKIT MERAH,4 ROOM,BT MERAH VIEW,Improved,75000.0
BUKIT MERAH,4 ROOM,BT MERAH VIEW,Improved,85000.0
BUKIT MERAH,4 ROOM,JLN BT MERAH,Model A,110000.0
BUKIT MERAH,4 ROOM,BT PURMEI RD,Model A,130000.0
BUKIT MERAH,4 ROOM,BT PURMEI RD,Model A,142000.0
BUKIT MERAH,4 ROOM,BT PURMEI RD,Model A,128380.0
BUKIT MERAH,4 ROOM,BT PURMEI RD,Model A,144000.0
BUKIT MERAH,4 ROOM,TELOK BLANGAH HTS,New Generation,93500.0
BUKIT MERAH,4 ROOM,TELOK BLANGAH DR,New Generation,105000.0
BUKIT MERAH,4 ROOM,TELOK BLANGAH HTS,New Generation,112000.0
BUKIT MERAH,4 ROOM,TELOK BLANGAH DR,New Generation,92500.0
BUKIT MERAH,4 ROOM,HENDERSON CRES,Standard,64000.0
BUKIT MERAH,4 ROOM,HENDERSON CRES,Standard,64000.0
BUKIT MERAH,5 ROOM,JLN BT MERAH,Improved,195000.0
BUKIT MERAH,5 ROOM,EVERTON PK,Improved,170000.0
BUKIT MERAH,5 ROOM,KIM TIAN PL,Model A,180000.0
BUKIT MERAH,5 ROOM,BT PURMEI RD,Model A,180000.0
BUKIT MERAH,5 ROOM,TELOK BLANGAH DR,Standard,139000.0
BUKIT MERAH,5 ROOM,TELOK BLANGAH HTS,Standard,196000.0
BUKIT MERAH,5 ROOM,TELOK BLANGAH HTS,Standard,180000.0
BUKIT MERAH,5 ROOM,TELOK BLANGAH HTS,Standard,125000.0
BUKIT MERAH,5 ROOM,TELOK BLANGAH DR,Standard,145500.0
BUKIT TIMAH,3 ROOM,EMPRESS RD,Improved,40000.0
BUKIT TIMAH,3 ROOM,QUEEN'S RD,Improved,40200.0
BUKIT TIMAH,4 ROOM,FARRER RD,Improved,85000.0
BUKIT TIMAH,4 ROOM,FARRER RD,Improved,60000.0
CENTRAL AREA,2 ROOM,JLN KUKOH,Improved,30000.0
CENTRAL AREA,2 ROOM,OUTRAM PK,Standard,28000.0
CENTRAL AREA,2 ROOM,SHORT ST,Standard,22000.0
CENTRAL AREA,2 ROOM,SHORT ST,Standard,23200.0
CENTRAL AREA,2 ROOM,SELEGIE RD,Standard,18700.0
CENTRAL AREA,3 ROOM,UPP CROSS ST,Improved,60000.0
CENTRAL AREA,3 ROOM,WATERLOO ST,Improved,67500.0
CENTRAL AREA,3 ROOM,QUEEN ST,Improved,69000.0
CENTRAL AREA,3 ROOM,BUFFALO RD,Improved,67000.0
CENTRAL AREA,3 ROOM,UPP CROSS ST,Improved,70000.0
CENTRAL AREA,3 ROOM,ROWELL RD,Model A,102000.0
CENTRAL AREA,3 ROOM,ROCHOR RD,New Generation,74500.0
CENTRAL AREA,3 ROOM,SELEGIE RD,Standard,32000.0
CENTRAL AREA,3 ROOM,SELEGIE RD,Standard,35000.0
CENTRAL AREA,4 ROOM,BAIN ST,Improved,100000.0
CENTRAL AREA,4 ROOM,BUFFALO RD,Improved,80000.0
CENTRAL AREA,4 ROOM,BUFFALO RD,Improved,88000.0
CENTRAL AREA,4 ROOM,SMITH ST,Improved,100000.0
CENTRAL AREA,4 ROOM,ROWELL RD,Model A,155000.0
CENTRAL AREA,4 ROOM,VEERASAMY RD,Model A,157000.0
CENTRAL AREA,4 ROOM,VEERASAMY RD,Model A,130000.0
CENTRAL AREA,5 ROOM,ROWELL RD,Model A,228000.0
CHOA CHU KANG,3 ROOM,TECK WHYE AVE,Model A,57300.0
CHOA CHU KANG,3 ROOM,TECK WHYE AVE,Model A,57000.0
CHOA CHU KANG,3 ROOM,TECK WHYE AVE,Model A,57300.0
CHOA CHU KANG,3 ROOM,TECK WHYE AVE,New Generation,42200.0
CHOA CHU KANG,3 ROOM,TECK WHYE AVE,New Generation,30000.0
CHOA CHU KANG,3 ROOM,TECK WHYE LANE,New Generation,35000.0
CHOA CHU KANG,4 ROOM,TECK WHYE LANE,New Generation,65000.0
CHOA CHU KANG,5 ROOM,TECK WHYE LANE,Improved,90000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 3,Improved,38500.0
CLEMENTI,3 ROOM,WEST COAST DR,New Generation,47000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 2,New Generation,50000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 2,New Generation,57000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 2,New Generation,56000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 3,New Generation,55000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 2,New Generation,40000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 2,New Generation,46000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 2,New Generation,49000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 2,New Generation,45000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 5,New Generation,41000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 5,New Generation,42000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 5,New Generation,55000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 4,New Generation,56000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 4,New Generation,47200.0
CLEMENTI,3 ROOM,CLEMENTI AVE 4,New Generation,47000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 2,New Generation,40000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 3,New Generation,54000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 3,New Generation,57000.0
CLEMENTI,3 ROOM,WEST COAST DR,New Generation,42000.0
CLEMENTI,3 ROOM,WEST COAST DR,New Generation,36000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 1,New Generation,50000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 4,New Generation,46000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 4,New Generation,47000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 4,New Generation,34000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 4,New Generation,57000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 4,New Generation,47000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 4,New Generation,40000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 4,New Generation,47000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 4,New Generation,47200.0
CLEMENTI,3 ROOM,CLEMENTI AVE 5,New Generation,47200.0
CLEMENTI,3 ROOM,CLEMENTI AVE 3,New Generation,57000.0
CLEMENTI,3 ROOM,CLEMENTI AVE 5,New Generation,42000.0
CLEMENTI,3 ROOM,WEST COAST RD,New Generation,57000.0
CLEMENTI,3 ROOM,WEST COAST RD,New Generation,47200.0
CLEMENTI,3 ROOM,WEST COAST RD,New Generation,52500.0
CLEMENTI,3 ROOM,CLEMENTI WEST ST 1,New Generation,52500.0
CLEMENTI,3 ROOM,CLEMENTI WEST ST 1,New Generation,43000.0
CLEMENTI,3 ROOM,CLEMENTI WEST ST 1,New Generation,45500.0
CLEMENTI,3 ROOM,CLEMENTI WEST ST 1,New Generation,47000.0
CLEMENTI,3 ROOM,WEST COAST RD,New Generation,57000.0
CLEMENTI,3 ROOM,WEST COAST RD,New Generation,52000.0
CLEMENTI,3 ROOM,WEST COAST RD,New Generation,45200.0
CLEMENTI,3 ROOM,WEST COAST RD,New Generation,47000.0
CLEMENTI,3 ROOM,WEST COAST RD,New Generation,47000.0
CLEMENTI,3 ROOM,WEST COAST RD,New Generation,45000.0
CLEMENTI,3 ROOM,WEST COAST RD,New Generation,48000.0
CLEMENTI,3 ROOM,WEST COAST RD,New Generation,34000.0
CLEMENTI,3 ROOM,CLEMENTI WEST ST 2,New Generation,57000.0
CLEMENTI,3 ROOM,CLEMENTI WEST ST 2,New Generation,47000.0
CLEMENTI,3 ROOM,CLEMENTI WEST ST 2,New Generation,43000.0
CLEMENTI,3 ROOM,CLEMENTI WEST ST 2,New Generation,47000.0
CLEMENTI,3 ROOM,CLEMENTI WEST ST 2,New Generation,47000.0
CLEMENTI,3 ROOM,CLEMENTI WEST ST 2,New Generation,45000.0
CLEMENTI,3 ROOM,CLEMENTI WEST ST 2,New Generation,41500.0
CLEMENTI,4 ROOM,CLEMENTI WEST ST 1,Model A,98000.0
CLEMENTI,4 ROOM,CLEMENTI ST 13,Model A,82000.0
CLEMENTI,4 ROOM,C'WEALTH AVE WEST,New Generation,85000.0
CLEMENTI,4 ROOM,C'WEALTH AVE WEST,New Generation,72000.0
CLEMENTI,4 ROOM,C'WEALTH AVE WEST,New Generation,91500.0
CLEMENTI,4 ROOM,CLEMENTI AVE 4,New Generation,63000.0
CLEMENTI,4 ROOM,CLEMENTI AVE 4,New Generation,70700.0
CLEMENTI,4 ROOM,CLEMENTI AVE 4,New Generation,86000.0
CLEMENTI,4 ROOM,CLEMENTI WEST ST 1,New Generation,70000.0
CLEMENTI,4 ROOM,CLEMENTI WEST ST 1,New Generation,72000.0
CLEMENTI,4 ROOM,CLEMENTI WEST ST 2,New Generation,80000.0
CLEMENTI,4 ROOM,CLEMENTI WEST ST 2,New Generation,75000.0
CLEMENTI,4 ROOM,CLEMENTI AVE 4,New Generation,75500.0
CLEMENTI,4 ROOM,CLEMENTI AVE 6,New Generation,94000.0
CLEMENTI,5 ROOM,C'WEALTH AVE WEST,Improved,152000.0
CLEMENTI,5 ROOM,C'WEALTH AVE WEST,Improved,140000.0
CLEMENTI,5 ROOM,C'WEALTH AVE WEST,Improved,150000.0
CLEMENTI,5 ROOM,C'WEALTH AVE WEST,Improved,141000.0
CLEMENTI,5 ROOM,CLEMENTI AVE 2,Improved,110000.0
CLEMENTI,5 ROOM,CLEMENTI AVE 2,Improved,110000.0
CLEMENTI,5 ROOM,CLEMENTI WEST ST 2,Improved,130000.0
CLEMENTI,5 ROOM,CLEMENTI WEST ST 2,Improved,120000.0
CLEMENTI,5 ROOM,CLEMENTI WEST ST 2,Improved,141000.0
CLEMENTI,5 ROOM,CLEMENTI WEST ST 2,Improved,130000.0
CLEMENTI,5 ROOM,CLEMENTI ST 14,Improved,175000.0
CLEMENTI,5 ROOM,CLEMENTI AVE 6,Improved,133000.0
CLEMENTI,EXECUTIVE,CLEMENTI AVE 6,Apartment,225000.0
CLEMENTI,EXECUTIVE,CLEMENTI ST 13,Maisonette,214000.0
CLEMENTI,EXECUTIVE,CLEMENTI ST 13,Maisonette,235000.0
CLEMENTI,EXECUTIVE,CLEMENTI ST 13,Maisonette,207000.0
CLEMENTI,EXECUTIVE,CLEMENTI ST 13,Maisonette,180000.0
GEYLANG,2 ROOM,CIRCUIT RD,Standard,15000.0
GEYLANG,2 ROOM,CIRCUIT RD,Standard,19000.0
GEYLANG,2 ROOM,MACPHERSON LANE,Standard,12000.0
GEYLANG,2 ROOM,CIRCUIT RD,Standard,18000.0
GEYLANG,2 ROOM,JLN PASAR BARU,Standard,19100.0
GEYLANG,2 ROOM,GEYLANG SERAI,Standard,19000.0
GEYLANG,2 ROOM,GEYLANG SERAI,Standard,14000.0
GEYLANG,2 ROOM,GEYLANG SERAI,Standard,18900.0
GEYLANG,3 ROOM,EUNOS CRES,Improved,40000.0
GEYLANG,3 ROOM,EUNOS CRES,Improved,40200.0
GEYLANG,3 ROOM,EUNOS CRES,Improved,39000.0
GEYLANG,3 ROOM,EUNOS CRES,Improved,38400.0
GEYLANG,3 ROOM,EUNOS CRES,Improved,39600.0
GEYLANG,3 ROOM,EUNOS CRES,Improved,40000.0
GEYLANG,3 ROOM,EUNOS CRES,Improved,40000.0
GEYLANG,3 ROOM,EUNOS CRES,Improved,40200.0
GEYLANG,3 ROOM,EUNOS CRES,Improved,46000.0
GEYLANG,3 ROOM,EUNOS CRES,Improved,52000.0
GEYLANG,3 ROOM,SIMS DR,Improved,45500.0
GEYLANG,3 ROOM,SIMS DR,Improved,44000.0
GEYLANG,3 ROOM,CIRCUIT RD,Improved,40200.0
GEYLANG,3 ROOM,CIRCUIT RD,Improved,30000.0
GEYLANG,3 ROOM,CIRCUIT RD,Improved,41000.0
GEYLANG,3 ROOM,ALJUNIED CRES,Improved,45000.0
GEYLANG,3 ROOM,SIMS DR,Improved,37000.0
GEYLANG,3 ROOM,GEYLANG EAST AVE 1,Model A,83500.0
GEYLANG,3 ROOM,DAKOTA CRES,Model A,83000.0
GEYLANG,3 ROOM,ALJUNIED CRES,New Generation,57000.0
GEYLANG,3 ROOM,ALJUNIED CRES,New Generation,61000.0
GEYLANG,3 ROOM,ALJUNIED CRES,New Generation,61200.0
GEYLANG,3 ROOM,ALJUNIED CRES,New Generation,61300.0
GEYLANG,3 ROOM,ALJUNIED CRES,New Generation,61200.0
GEYLANG,3 ROOM,ALJUNIED CRES,New Generation,68100.0
GEYLANG,3 ROOM,PINE CL,New Generation,68000.0
GEYLANG,3 ROOM,HAIG RD,New Generation,59700.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,23000.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,21500.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,23000.0
GEYLANG,3 ROOM,BALAM RD,Standard,23400.0
GEYLANG,3 ROOM,BALAM RD,Standard,23100.0
GEYLANG,3 ROOM,MACPHERSON LANE,Standard,23000.0
GEYLANG,3 ROOM,JLN DUA,Standard,26400.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,22000.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,23000.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,17000.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,23400.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,23000.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,18000.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,20000.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,18000.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,23200.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,23400.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,20000.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,18000.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,16800.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,23000.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,22000.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,20000.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,17000.0
GEYLANG,3 ROOM,CIRCUIT RD,Standard,20000.0
GEYLANG,4 ROOM,GEYLANG EAST AVE 1,Model A,97000.0
GEYLANG,4 ROOM,GEYLANG EAST AVE 1,Model A,128500.0
GEYLANG,4 ROOM,GEYLANG EAST AVE 1,Model A,128000.0
GEYLANG,4 ROOM,DAKOTA CRES,Model A,100000.0
GEYLANG,4 ROOM,DAKOTA CRES,Model A,130000.0
GEYLANG,4 ROOM,EUNOS CRES,New Generation,105000.0
GEYLANG,4 ROOM,CIRCUIT RD,Standard,50000.0
GEYLANG,5 ROOM,HAIG RD,Improved,156000.0
GEYLANG,5 ROOM,GEYLANG EAST CTRL,Improved,170000.0
GEYLANG,5 ROOM,HAIG RD,Improved,180000.0
GEYLANG,5 ROOM,DAKOTA CRES,Model A-Maisonette,170000.0
GEYLANG,5 ROOM,DAKOTA CRES,Model A-Maisonette,201000.0
GEYLANG,5 ROOM,EUNOS RD 5,Model A-Maisonette,161000.0
GEYLANG,5 ROOM,EUNOS RD 5,Model A-Maisonette,180000.0
GEYLANG,5 ROOM,DAKOTA CRES,Model A-Maisonette,185000.0
GEYLANG,5 ROOM,EUNOS CRES,Standard,135000.0
HOUGANG,3 ROOM,HOUGANG AVE 3,Improved,32500.0
HOUGANG,3 ROOM,HOUGANG AVE 3,Improved,24000.0
HOUGANG,3 ROOM,HOUGANG AVE 3,Improved,25200.0
HOUGANG,3 ROOM,HOUGANG AVE 3,Improved,26000.0
HOUGANG,3 ROOM,HOUGANG AVE 3,Improved,31700.0
HOUGANG,3 ROOM,HOUGANG AVE 5,Model A,55700.0
HOUGANG,3 ROOM,HOUGANG AVE 5,Model A,48000.0
HOUGANG,3 ROOM,HOUGANG AVE 5,Model A,49500.0
HOUGANG,3 ROOM,HOUGANG AVE 3,New Generation,36700.0
HOUGANG,3 ROOM,HOUGANG AVE 3,New Generation,33500.0
HOUGANG,3 ROOM,HOUGANG AVE 3,New Generation,42200.0
HOUGANG,3 ROOM,HOUGANG AVE 3,New Generation,50800.0
HOUGANG,3 ROOM,HOUGANG AVE 3,New Generation,42000.0
HOUGANG,3 ROOM,HOUGANG AVE 1,New Generation,63000.0
HOUGANG,3 ROOM,HOUGANG AVE 1,New Generation,52000.0
HOUGANG,3 ROOM,HOUGANG AVE 1,New Generation,63000.0
HOUGANG,3 ROOM,HOUGANG AVE 1,New Generation,52500.0
HOUGANG,3 ROOM,HOUGANG AVE 1,New Generation,38000.0
HOUGANG,3 ROOM,HOUGANG AVE 1,New Generation,52200.0
HOUGANG,3 ROOM,HOUGANG AVE 1,New Generation,52500.0
HOUGANG,3 ROOM,HOUGANG AVE 1,New Generation,52500.0
HOUGANG,3 ROOM,HOUGANG AVE 5,New Generation,46700.0
HOUGANG,3 ROOM,HOUGANG AVE 5,New Generation,48000.0
HOUGANG,3 ROOM,HOUGANG AVE 5,New Generation,47000.0
HOUGANG,3 ROOM,HOUGANG AVE 5,New Generation,46700.0
HOUGANG,3 ROOM,HOUGANG ST 22,New Generation,52500.0
HOUGANG,3 ROOM,HOUGANG AVE 3,New Generation,50000.0
HOUGANG,3 ROOM,HOUGANG AVE 3,New Generation,52500.0
HOUGANG,3 ROOM,HOUGANG AVE 3,New Generation,39000.0
HOUGANG,3 ROOM,HOUGANG AVE 3,New Generation,52000.0
HOUGANG,3 ROOM,HOUGANG AVE 10,New Generation,47000.0
HOUGANG,4 ROOM,HOUGANG AVE 3,Improved,52000.0
HOUGANG,4 ROOM,HOUGANG AVE 3,Improved,60000.0
HOUGANG,4 ROOM,HOUGANG AVE 5,Model A,80000.0
HOUGANG,4 ROOM,HOUGANG ST 22,Model A,93000.0
HOUGANG,4 ROOM,LOR AH SOO,Model A,97000.0
HOUGANG,4 ROOM,LOR AH SOO,Model A,80000.0
HOUGANG,4 ROOM,LOR AH SOO,Model A,115000.0
HOUGANG,4 ROOM,LOR AH SOO,Model A,100000.0
HOUGANG,4 ROOM,LOR AH SOO,Model A,99000.0
HOUGANG,4 ROOM,LOR AH SOO,Model A,100000.0
HOUGANG,4 ROOM,HOUGANG AVE 5,New Generation,73000.0
HOUGANG,4 ROOM,HOUGANG ST 11,New Generation,112000.0
HOUGANG,4 ROOM,HOUGANG AVE 7,New Generation,71000.0
HOUGANG,4 ROOM,HOUGANG AVE 7,New Generation,71000.0
HOUGANG,4 ROOM,HOUGANG AVE 7,New Generation,70000.0
HOUGANG,5 ROOM,HOUGANG AVE 5,Improved,127000.0
HOUGANG,5 ROOM,HOUGANG AVE 5,Improved,133000.0
HOUGANG,5 ROOM,HOUGANG AVE 3,Improved,147000.0
HOUGANG,5 ROOM,HOUGANG AVE 7,Improved,130000.0
HOUGANG,5 ROOM,HOUGANG AVE 5,Model A,126000.0
HOUGANG,5 ROOM,LOR AH SOO,Model A,142000.0
HOUGANG,5 ROOM,LOR AH SOO,Model A,142000.0
HOUGANG,5 ROOM,LOR AH SOO,Model A,164000.0
